note,date updated,status,publication_title_original,publication_title_transliteration,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,location,title_notes,staff_notes,vendor_id,oclc_collection_name,oclc_collection_id,oclc_entry_id,oclc_linkscheme,oclc_number,ACTION,Aleph BSN,publication_type,date_monograph_published_print,date_monograph_published_online,monograph_volume,monograph_edition,first_editor,parent_publication_title_id,preceding_publication_title_id,access_type,previous_url
Updated this line,,oclc ws,The epoch dates of the Antikythera mechanism,,,,,,,,,,http://hdl.handle.net/2333.1/ffbg7m07,Alexander Jones,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1141869012,,1141869012,,007480296,monograph,,,,,,,,free,
,,local update,The Eschatology of the Book of Jubilees,,,,,,,,,,http://hdl.handle.net/2333.1/ncjsxnpn,G.L. Davenport,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224929365,,003710194,monograph,,,,,,,,free,
,,oclc ws,The fall of Samaria : an historical and archaeological study,,,,1992,,,1992,,,http://hdl.handle.net/2333.1/pc866vxt,Bob Becking,,,ebook,,Brill,,,,,Ancient World Digital Library,global.5644.217,c5644.849,,645909802,,003710179,monograph,,,,,,,,free,
,,local update,The festival-hall of Osorkon II : in the great temple of Bubastis (1897-1889) /,,,,,,,,,,http://hdl.handle.net/2333.1/xsj3v7hz,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172827,,746172827,,003497742,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/festivalhallofos10navi
,,oclc ws,The four Greek hymns of Isidorus and the cult of Isis,,,,,,,,,,http://hdl.handle.net/2333.1/wm37pzfs,Vera Frederika Vanderlip,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681861070,,681861070,,004068219,monograph,,,,,,,,free,
,,oclc ws,The Harappan civilization and its writing a model for the decipherment of the Indus script,,,,,,,,,,http://hdl.handle.net/2333.1/d2547g3f,"Walter A. Fairservis, Jr.",,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,643987607,,643987607,,003710217,monograph,,,,,,,,free,
,,oclc ws,The Herakleopolite Nome,,,,,,,,,,http://hdl.handle.net/2333.1/cc2fr3qm,Maria Rosaria Falivene,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682021056 ,,682021056 ,,004068909,monograph,,,,,,,,free,
,,oclc ws,The later Roman colonate and freedom,,,,,,,,,,http://hdl.handle.net/2333.1/tdz08w9g,Miroslava Mirković,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81171531,,81171531,,007570742,monograph,,,,,,,,free,
,,oclc ws,The Laws of Eshnunna,,,,,,,,,,http://hdl.handle.net/2333.1/ngf1vkbb,R. Yaron,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,580775933,,580775933,,003710213,monograph,,,,,,,,free,
,,oclc ws,The Laws of the Hittites : A Critical Edition,,,,,,,,,,http://hdl.handle.net/2333.1/tx95x879,"Harry Angier Hoffner, Jr.",,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,645880025,,645880025,,003709870,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The manners and customs of the ancient Egyptians (v.1),,,,,,,,,,http://hdl.handle.net/2333.1/8gthtjbn,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172879a,,746172879,,003497889,monograph,,,1,,,,,free,http://dlib.nyu.edu/awdl/books/mannerscustomsof01wilk
"updated M, AN - JAS 4/12/21 ",,oclc ws,The manners and customs of the ancient Egyptians (v.2),,,,,,,,,,http://hdl.handle.net/2333.1/4qrfjht9,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172879b,,746172879,,003497889,monograph,,,2,,,,,free,http://dlib.nyu.edu/awdl/books/mannerscustomsof02wilk
"updated M, AN - JAS 4/12/21 ",,oclc ws,The mastaba of Ptahhetep and Akhethetep at Saqqareh /,,,,,,,,,,http://hdl.handle.net/2333.1/gf1vhtqj,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172882,,746172882,,003497894,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/mastabaofptahhet09davi
,,oclc ws,The Michigan medical codex (P. Mich. 758=P. Mich. inv. 21) (P.Mich. XVII),,,,,,,,,,http://hdl.handle.net/2333.1/vmcvdr70,Louise Canberg Youtie,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681441903,,681441903,,004068907,monograph,,,,,,,,free,
,,oclc ws,"The Monuments of Seti I : Epigraphic, Historical and Art Historical Analysis",,,,,,,,,,http://hdl.handle.net/2333.1/69p8d11h,Peter J. Brand,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606559241,,606559241,,003709888,monograph,,,,,,,,free,
"updated link * check oclc ws if approved , jk 1/5/2021",,oclc ws,The moon phase anomaly in the Antikythera mechanism /,,,,,,,,,,http://doi.org/2333.1/3ffbgd1v,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,948029229,,948029229,,004277736,monograph,,,,,,,,free,
,,local update,The Philistines in Transition : A History from ca. 1000 - 730 B.C.E.,,,,,,,,,,http://hdl.handle.net/2333.1/pg4f4skd,Carl S. Ehrlich,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224915371,,003709898,monograph,,,,,,,,free,
,,oclc ws,The Production and Use of Vegetable Oils in Ptolemaic Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/c2fqzbfs,D. Brent Sandy,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,970346803,,970346803,,004571785,monograph,,,,,,,,free,
,,oclc ws,The Ptolemaic and Roman idios logos,,,,,,,,,,http://hdl.handle.net/2333.1/n02v72f2,Paul R. Swarney,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,894172909,,894172909,,004068189,monograph,,,,,,,,free,
,,oclc ws,The Ptolemaic Basilikos Grammateus,,,,,,,,,,http://hdl.handle.net/2333.1/7d7wm7m8,John F. Oates,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,680076168,,680076168,,004571787,monograph,,,,,,,,free,
,,oclc ws,The Purity of Kingship : An Edition of <i>CHT 569</i> and Related Hittite Oracle Inquiries of Tuth̬aliya IV,,,,,,,,,,http://hdl.handle.net/2333.1/fxpnvztw,Theo van den Hout,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,645898240,,645898240,,003709873,monograph,,,,,,,,free,
,,oclc ws,The Quartier du Stade on late Hellenistic Delos : a case study of rapid urbanization (fieldwork seasons 2009-2010) /,,,,,,,,,,http://doi.org/2333.1/51c5b1dw,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,828186971,,828186971,,003703840,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (14th),,,,,,,,,,http://hdl.handle.net/2333.1/qrfj719c,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267a,,746177267,,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama14davi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (16th),,,,,,,,,,http://hdl.handle.net/2333.1/m37pvxfb,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267b,,746177267,,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama16davi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (17th),,,,,,,,,,http://hdl.handle.net/2333.1/gb5mkwz7,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267c,,746177267,,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama17davi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (18th),,,,,,,,,,http://hdl.handle.net/2333.1/bk3j9wgb,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267d,,746177267,,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama18davi
,,oclc ws,The sacred officials of the Eleusinian Mysteries,,,,,,,,,,http://hdl.handle.net/2333.1/kwh711z1,Kevin Clinton,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988180071,,988180071,,007572882,monograph,,,,,,,,free,
,,local update,The season's work at Ahnas and Beni Hasan : 1890-1891,,,,,,,,,,http://hdl.handle.net/2333.1/dncjt6j9,Edouard Naville,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1084814067,,003498113,monograph,,,,,,,,free,
,,oclc ws,The slave systems of Greek and Roman antiquity,,,,,,,,,,http://hdl.handle.net/2333.1/1g1jx094,William Linn Westermann,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1022269527,,1022269527,,005987000,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The store-city of Pithom and the route of the Exodus /,,,,,,,,,,http://hdl.handle.net/2333.1/nvx0khj2,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177278,,746177278,,003498119,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/storecityofpitho01navi
,,local update,The story of ancient Egypt /,,,,,,,,,,http://hdl.handle.net/2333.1/j3tx9h23,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177279,,746177279,,003498120,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/storyofancienteg00rawl
,,oclc ws,The taxes in grain in Ptolemaic Egypt :,,,,,,,,,,http://hdl.handle.net/2333.1/189323w5,Zola M. Packman,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681373748 ,,681373748 ,,004068177,monograph,,,,,,,,free,
,,oclc ws,The temple of Bîgeh,,,,,,,,,,http://hdl.handle.net/2333.1/q573nbpc,Aylward M. Blackman,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177288,,746177288,,003498130,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, Introductory Memoir",,,,,,,,,,http://hdl.handle.net/2333.1/kd51cb57,Edouard Naville,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014a,,697757014,,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.1",,,,,,,,,,http://hdl.handle.net/2333.1/95x69rh0,Edouard Naville,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014b,,697757014,,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.2",,,,,,,,,,http://hdl.handle.net/2333.1/9zw3r494,Edouard Naville,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014c,,697757014,,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.3",,,,,,,,,,http://hdl.handle.net/2333.1/f1vhhpqz,Edouard Naville,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014d,,697757014,,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.4",,,,,,,,,,http://hdl.handle.net/2333.1/jsxksq78,Edouard Naville,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014e,,697757014,,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.5",,,,,,,,,,http://hdl.handle.net/2333.1/t4b8gwv2,Edouard Naville,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014f,,697757014,,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.6",,,,,,,,,,http://hdl.handle.net/2333.1/1rn8pn56,Edouard Naville,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014g,,697757014,,003498132,monograph,,,,,,,,free,
Duplicate - Remove,,oclc ws,The temple of Deir el Bahari.,,,,,,,,,,http://dlib.nyu.edu/awdl/books/templeofdeirelba12egyp,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177289,,697757014,,003498132,monograph,,,,,,,,free,
,,local update,The temple of Derr /,,,,,,,,,,http://hdl.handle.net/2333.1/12jm6f01,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177291,,746177291,,003498137,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/templeofdendur00blac
,,local update,The tomb of Iouiya and Touiyou The finding of the tomb,,,,,,,,,,http://hdl.handle.net/2333.1/rn8pk9t7,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,961945392,,961945392,,003498140,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofiouiyatoui03davi
,,local update,The tomb of Perneb /,,,,,,,,,,http://hdl.handle.net/2333.1/mw6m99bb,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177294,,746177294,,003498141,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofpernebwith00metr
,,oclc ws,The tomb of Puyemre at Thebes v.2,,,,,,,,,,http://hdl.handle.net/2333.1/v41ns43c,Norman de Garis Davies,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,970245183,,970245183,,004571734,monograph,,,2,,,,,free,
,,local update,The tomb of Siphtah : the monkey tomb and the gold tomb /,,,,,,,,,,http://hdl.handle.net/2333.1/h44j18t1,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177295,,746177295,,003498142,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofsiphtahmon04davi
updated title - JAS 4/12/21,,local update,The tomb of Thoutmôsis IV v.2,,,,,,,,,,http://hdl.handle.net/2333.1/7m0cg7r5,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,902871320,,902871320,,003498145,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofthoutmsi02cart
"updated M, AN - JAS 4/12/21 ",,oclc ws,The tomb of two brothers,,,,,,,,,,http://hdl.handle.net/2333.1/3xsj44zt,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,714663488,,714663488,,003498217,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tomboftwobrother00murr
,,oclc ws,The town councils of Roman Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/j3tx9bjf,Alan K. Bowman,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681855010 ,,681855010 ,,004068218,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The XIth dynasty temple at Deir el-Bahari (pt.1),,,,,,,,,,http://hdl.handle.net/2333.1/1zcrjqj3,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177321a,,746177321,,003498339,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/xithdynastytempl28navi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The XIth dynasty temple at Deir el-Bahari (pt.2),,,,,,,,,,http://hdl.handle.net/2333.1/x69p8q66,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177321b,,746177321,,003498339,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/xithdynastytempl30navi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The XIth dynasty temple at Deir el-Bahari (pt.3),,,,,,,,,,http://hdl.handle.net/2333.1/sf7m0pmc,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177321c,,746177321,,003498339,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/xithdynastytempl32navi
,,local update,Tomb of Yuaa and Thuiu /,,,,,,,,,,http://hdl.handle.net/2333.1/05qfv4gt,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177303,,746177303,,003498218,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofyuaathuiu00quib
,,oclc ws,Tombs of the third Egyptian dynasty at Reqaqnah and Bet Khallaf,,,,,,,,,,http://hdl.handle.net/2333.1/vdnck454,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746102418,,746102418,,003498222,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombsofthirdegyp00gars
,,local update,Tradition and Re-Interpretation in Jewish and Early Christian Literature : Essays in Honour of Jürgen C.H. Lebram,,,,,,,,,,http://hdl.handle.net/2333.1/s7h44kvm,J.W. van Henten,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224920567,,003710205,monograph,,,,,,,,free,
,,oclc ws,Transmitting a text through three languages : the future history of Galen's Peri anomalou dyskrasias,,,,,,,,,,http://hdl.handle.net/2333.1/qnk992hm,Gerrit Bos,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1176470506,,1176470506,,007572885,monograph,,,,,,,,free,
,,oclc ws,Un codex fiscal hermopolite (P. Sorb. II 69),,,,,,,,,,http://hdl.handle.net/2333.1/0cfxprkx,Jean Gascou,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682463030,,682463030,,004068901,monograph,,,,,,,,free,
,,oclc ws,"Urkunden zum Ehe-, VermoÌˆgens- und Erbrecht aus verschiedenen neubabylonischen Archiven",,,,,,,,,,http://hdl.handle.net/2333.1/t4b8h07h,Cornelia Wunsch,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,c5644.213,,607008156,,004978291,monograph,,,,,,,,free,
,,oclc ws,"Varia 1977 : (Textes et mémoires, 7)",,,,,,,,,,http://hdl.handle.net/2333.1/d51c5crt,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,706002571,,706002571,,003709764,monograph,,,,,,,,free,
,,oclc ws,Vita viri clarissimi et famosissimi Kyriaci Anconitani,,,,,,,,,,http://hdl.handle.net/2333.1/wdbrv6kf,Francesco Scalamonti,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988745810,,988745810,,005987012,monograph,,,,,,,,free,
,,oclc ws,Washington University papyri I,,,,,,,,,,http://hdl.handle.net/2333.1/12jm68f4,Verne Brinson Schuman,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682462944,,682462944,,004213572,monograph,,,,,,,,free,
,,local update,Weights and balances /,,,,,,,,,,http://hdl.handle.net/2333.1/5qfttr16,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177320,,746177320,,003498338,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/weightsbalances00weig
,,oclc ws,Yale papyri in the Beinecke Rare Book and Manuscript Library v.1,,,,,,,,,,http://hdl.handle.net/2333.1/vdncjzkt,John F. Oates,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,679990080a,,679990080 ,,004068174,monograph,,,1,,,,,free,
,,oclc ws,Yale papyri in the Beinecke Rare Book and Manuscript Library v.2,,,,,,,,,,http://hdl.handle.net/2333.1/wdbrv5rf,John F. Oates,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,679990080b,,679990080,,004068174,monograph,,,2,,,,,free,
,,oclc ws,Zahl und Zeit : Grammatik der Numeralia und des Verbalsystems im Spätbablonischen,,,,,,,,,,http://hdl.handle.net/2333.1/v6wwq1c1,M.P. Streck,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,605288926,,605288926,,003709844,monograph,,,,,,,,free,
,,local update,Zweiter Bericht über die Ausgrabung der Menas-heiligtümer in der Mareotiswüste : Sommer-campagne Juni-November 1906 /,,,,,,,,,,http://hdl.handle.net/2333.1/np5hqp2v,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177322,,746177322,,003498347,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/zweiterbericht00kauf
,,oclc ws,"Το μεγα βιβλιον [To mega biblion] : Book-Ends, End-Titles, and Coronides in Papyri with Hexametric Poetry","Το μεγα βιβλιον [To mega biblion] : Book-Ends, End-Titles, and Coronides in Papyri with Hexametric Poetry",,,,,,,,,http://hdl.handle.net/2333.1/05qftzwh,Francesca Schironi,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,742674862,,742674862,,004092980,monograph,,,,,,,,free,
New line added 1-11-21 gm,,new title,A late Romano-Egyptian house in the Dakhla Oasis : Amheida house B2,,,,,,,,,,http://hdl.handle.net/2333.1/41ns1vs7,Anna Lucille Boozer,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,936177245,,936177245,,004222876,monograph,,,,,,,,free,
New line added 1-26-21 gm,,new title,"Linked open data for the ancient Mediterranean: structures, practices, prospects",,,,,,,,,,http://hdl.handle.net/2333.1/gqnk9kz2,Sarah E. Bond,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1232925682,,1232925682,,007928743,monograph,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,The admonitions of an Egyptian sage from a hieratic papyrus in Leiden(Pap. Leiden 344 recto),,,,,,,,,,http://hdl.handle.net/2333.1/gqnk9kwk,Sir Alan Gardiner,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003458981,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Catalogue of textiles from burying-grounds in Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/2ngf25jv,,,,,,,,,,,Ancient World Digital Library,global.5644.217,610162165,,610162165,,003497678,,,,,,,,,free,
MarcEdit & local record update needed (mismatched 079; OCLC# here is correct). New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Denkmaeler aus Aegypten und Aethiopien nach den zeichnungen der von Seiner Majestaet dem koenige von Preussen Friedrich Wilhelm IV 1-2,,,,,,,,,,http://hdl.handle.net/2333.1/c59zwdt8,,,,,,,,,,,Ancient World Digital Library,global.5644.217,735043682,,735043682,,003498351,,,,,,,,,free,
MarcEdit & local record update needed (mismatched 079; OCLC# here is correct). New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Denkmaeler aus Aegypten und Aethiopien nach den zeichnungen der von Seiner Majestaet dem koenige von Preussen Friedrich Wilhelm IV 3-4,,,,,,,,,,http://hdl.handle.net/2333.1/gxd25fbt,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003498351,,,,,,,,,free,
MarcEdit & local record update needed (mismatched 079; OCLC# here is correct). New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Denkmaeler aus Aegypten und Aethiopien nach den zeichnungen der von Seiner Majestaet dem koenige von Preussen Friedrich Wilhelm IV 5,,,,,,,,,,http://hdl.handle.net/2333.1/7d7wmd94,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003498351,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Egypt ancient sites and modern scenes,,,,,,,,,,http://hdl.handle.net/2333.1/v15dvf7s,,,,,,,,,,,Ancient World Digital Library,global.5644.217,614948211,,614948211,,003497715,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Fouilles à Dahchour,,,,,,,,,,http://hdl.handle.net/2333.1/t1g1k6zd,,,,,,,,,,,Ancient World Digital Library,global.5644.217,707077354,,707077354,,003497744,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,A history of Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/3bk3jmkj,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003497813,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,A history of Egypt from the earliest times to the Persian conquest,,,,,,,,,,http://hdl.handle.net/2333.1/hx3ffnjh,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003497805,,,,,,,,,free,
MarcEdit & local record edit needed (correct OCLC match given here). New line added 4-12-21 JAS,,new title,Lady Duff Gordon's letters from Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/7wm380x6,,,,,,,,,,,Ancient World Digital Library,global.5644.217,276867536,,276867536,,003497873,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Lahun,,,,,,,,,,http://hdl.handle.net/2333.1/63xsjdvn,,,,,,,,,,,Ancient World Digital Library,global.5644.217,1047508284,,1047508284,,003497845,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Lettres de Champollion le jeune 30,,,,,,,,,,http://hdl.handle.net/2333.1/47d7wx3m,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003497878,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Metallgefässe,,,,,,,,,,http://hdl.handle.net/2333.1/37pvmpvc,,,,,,,,,,,Ancient World Digital Library,global.5644.217,733974724,,733974724,,003497973,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Les monuments dits Hycsos,,,,,,,,,,http://hdl.handle.net/2333.1/1c5b064w,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003498373,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Papyrus funéraires de la XXIe dynastie v.1,,,,,,,,,,http://hdl.handle.net/2333.1/189328g9,,,,,,,,,,,Ancient World Digital Library,global.5644.217,672642237,,672642237,,003498050,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Papyrus funéraires de la XXIe dynastie v.2,,,,,,,,,,http://hdl.handle.net/2333.1/wh70s82r,,,,,,,,,,,Ancient World Digital Library,global.5644.217,672642237,,672642237,,003498050,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Ruines et paysages d'Égypte,,,,,,,,,,http://hdl.handle.net/2333.1/z8w9gv18,,,,,,,,,,,Ancient World Digital Library,global.5644.217,908790484,,908790484,,003498102,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Scarabs and cylinders with names,,,,,,,,,,http://hdl.handle.net/2333.1/fbg79prj,,,,,,,,,,,Ancient World Digital Library,global.5644.217,55858262,,55858262,,003498107,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,The tomb of Thoutmôsis IV v.15,,,,,,,,,,http://hdl.handle.net/2333.1/cc2fr88h,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003498145,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Travels in the Upper Egyptian deserts,,,,,,,,,,http://hdl.handle.net/2333.1/kwh7134n,,,,,,,,,,,Ancient World Digital Library,global.5644.217,654489440,,654489440,,003498230,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Une rue de tombeaux à Saqqarah v.1,,,,,,,,,,http://hdl.handle.net/2333.1/bcc2g22t,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003498323,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Une rue de tombeaux à Saqqarah v.2,,,,,,,,,,http://hdl.handle.net/2333.1/6q573z74,,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,,003498323,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 1-3,,,,,,,,,,http://hdl.handle.net/2333.1/2z34txrw,,,,,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 8-9,,,,,,,,,,http://hdl.handle.net/2333.1/z612jxf7,,,,,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 10:1,,,,,,,,,,http://hdl.handle.net/2333.1/tdz08wz2,,,,,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,,003498337,,,,,,,,,free,
