note,date updated,status,publication_title_original,publication_title_transliteration,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,location,title_notes,staff_notes,vendor_id,oclc_collection_name,oclc_collection_id,oclc_entry_id,oclc_linkscheme,oclc_number,ACTION,Aleph BSN,publication_type,date_monograph_published_print,date_monograph_published_online,monograph_volume,monograph_edition,first_editor,parent_publication_title_id,preceding_publication_title_id,access_type,previous_url
,,oclc ws,Studies on the Hasmonean Period,,,,,,,,,,http://hdl.handle.net/2333.1/vq83bn06,J. Efron,vq83bn06,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,572914924,,572914924,raw,003710192,monograph,,,,,,,,free,
,,oclc ws,Studies on the Neoplatonist Hierocles,,,,,,,,,,http://hdl.handle.net/2333.1/sn02vd83,Ilsetraut Hadot,sn02vd83,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,317882442,,317882442,raw,005986997,monograph,,,,,,,,free,
,,local update,Tables d'offrandes,,,,,,,,,,http://hdl.handle.net/2333.1/dbrv1gjr,,dbrv1gjr,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,769626035,,769626035,raw,003498122,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tablesdoffrandes47ahme
Updated this line,,oclc ws,Tables of Synodic Events from -800 to 1650 Using Modern and Almagest Models,,,,,,,,,,http://hdl.handle.net/2333.1/2fqz68dk,Christián C.Carman,2fqz68dk,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1091358189,,1091358189,raw,006622418,monograph,,,,,,,,free,
,,local update,Tanis,,,,,,,,,,http://hdl.handle.net/2333.1/8kprrfzs,,8kprrfzs,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697758386,,697758386,raw,003498126,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tanis04petr
,,oclc ws,Tarkhan I and Memphis V,,,,,,,,,,http://hdl.handle.net/2333.1/4tmpgfgw,,4tmpgfgw,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177287,,746177287,raw,003498128,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tarkhanimemphisv00petr
,,oclc ws,Textcorpus und Wörterbuch : Aspekte zur ägyptischen Lexikographie,,,,,,,,,,http://hdl.handle.net/2333.1/3ffbg94z,Herausgegeben von Stefan Grunert und Ingelore Hafemann,3ffbg94z,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606389399,,606389399,raw,003709886,monograph,,,,,,,,free,
,,local update,The Age of Solomon : Scholarship at the Turn of the Millennium,,,,,,,,,,http://hdl.handle.net/2333.1/xsj3v06b,Lowell K. Handy,xsj3v06b,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224941020,raw,003710165,monograph,,,,,,,,free,
,,local update,The Amarna Scholarly Tablets,,,,,,,,,,http://hdl.handle.net/2333.1/66t1g3cx,S. Izre'el,66t1g3cx,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224930388,raw,003709851,monograph,,,,,,,,free,
,,local update,"The Balaam Text from Deir 'Alla Re-Evaluated : Proceedings of the Symposium held at Leiden, 21-24 August 1989",,,,,,,,,,http://hdl.handle.net/2333.1/hqbzkjv4,J. Hoftijzer,hqbzkjv4,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224909030,raw,003710216,monograph,,,,,,,,free,
,,local update,"The book of the kings of Egypt : or, The Ka, Nebti, Horus, Suten Bat, and Rä names of the pharaohs with transliterations from Menes, the first dynastic king of Egypt, to the emperor Decius, with chapters on the royal names, chronology, etc",,,,,,,,,,http://hdl.handle.net/2333.1/1ns1rz9m,,1ns1rz9m,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,730929777,,730929777,raw,003459004,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/bookofkingsofegy02budg
,,local update,The Care of the Elderly in the Ancient Near East,,,,,,,,,,http://hdl.handle.net/2333.1/dz08krk1,Marten Stol,dz08krk1,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224927093,raw,003710172,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The Cemeteries of Abydos (pt.3),,,,,,,,,,http://hdl.handle.net/2333.1/b5mkm6kb,,b5mkm6kb,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,744746961,,744746961,raw,003497383,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/cemeteriesofabyd35egyp
"updated M, AN - JAS 4/12/21 ",,oclc ws,The civilization of the ancient Egyptians.,,,,,,,,,,http://hdl.handle.net/2333.1/fxpnw74w,,fxpnw74w,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697669343,,697669343,raw,003497387,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/civilizationofan00goss
Updated this line,,oclc ws,The Constantian Monetary Revolution,,,,,,,,,,http://hdl.handle.net/2333.1/3n5tb9sc,Roger S. Bagnall,3n5tb9sc,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1091058749,,1091058749,raw,006621542,monograph,,,,,,,,free,
,,oclc ws,The Construction of the Assyrian Empire : A Historical Study of the Inscriptions of Shalmaneser III (859-824 B.C.) Relating to His Campaigns to the West,,,,,,,,,,http://hdl.handle.net/2333.1/83bk3m3t,Shigeo Yamada,83bk3m3t,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606551562,,606551562,raw,003709786,monograph,,,,,,,,free,
"updated link * taken care of oclc ws duplicate entry (check again if approved, jk 1/4/2021)",,oclc ws,The cosmos in the Antikythera mechanism,,,,,,,,,,http://doi.org/2333.1/xgxd26r7,,xgxd26r7,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,828186961,,828186961,raw,003703817,monograph,,,,,,,,free,
,,oclc ws,The Domestication of Metals : The Rise of Complex Metal Industries in Anatolia,,,,,,,,,,http://hdl.handle.net/2333.1/gxd25616,K. Aslıhan Yener,gxd25616,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606497377,,606497377,raw,003709787,monograph,,,,,,,,free,
,,oclc ws,The Egyptian book of the dead,,,,,,,,,,http://hdl.handle.net/2333.1/zpc8695p,Charles Henry Stanley Davis,zpc8695p,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,812132275,,812132275,raw,004571762,monograph,,,,,,,,free,
,,oclc ws,The Elephantine papyri in English : three millennia of cross-cultural continuity and change,,,,,,,,,,http://hdl.handle.net/2333.1/q573n7pr,Bezalel Porten,q573n7pr,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,922645875,,922645875,raw,003709865,monograph,,,,,,,,free,
Updated this line,,oclc ws,The epoch dates of the Antikythera mechanism,,,,,,,,,,http://hdl.handle.net/2333.1/ffbg7m07,Alexander Jones,ffbg7m07,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1141869012,,1141869012,raw,007480296,monograph,,,,,,,,free,
,,local update,The Eschatology of the Book of Jubilees,,,,,,,,,,http://hdl.handle.net/2333.1/ncjsxnpn,G.L. Davenport,ncjsxnpn,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224929365,raw,003710194,monograph,,,,,,,,free,
,,oclc ws,The fall of Samaria : an historical and archaeological study,,,,1992,,,1992,,,http://hdl.handle.net/2333.1/pc866vxt,Bob Becking,pc866vxt,,ebook,,Brill,,,,,Ancient World Digital Library,global.5644.217,c5644.849,,645909802,raw,003710179,monograph,,,,,,,,free,
,,local update,The festival-hall of Osorkon II : in the great temple of Bubastis (1897-1889),,,,,,,,,,http://hdl.handle.net/2333.1/xsj3v7hz,,xsj3v7hz,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172827,,746172827,raw,003497742,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/festivalhallofos10navi
,,oclc ws,The four Greek hymns of Isidorus and the cult of Isis,,,,,,,,,,http://hdl.handle.net/2333.1/wm37pzfs,Vera Frederika Vanderlip,wm37pzfs,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681861070,,681861070,raw,004068219,monograph,,,,,,,,free,
,,oclc ws,The Harappan civilization and its writing a model for the decipherment of the Indus script,,,,,,,,,,http://hdl.handle.net/2333.1/d2547g3f,"Walter A. Fairservis, Jr.",d2547g3f,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,643987607,,643987607,raw,003710217,monograph,,,,,,,,free,
,,oclc ws,The Herakleopolite Nome,,,,,,,,,,http://hdl.handle.net/2333.1/cc2fr3qm,Maria Rosaria Falivene,cc2fr3qm,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682021056 ,,682021056 ,raw,004068909,monograph,,,,,,,,free,
,,oclc ws,The later Roman colonate and freedom,,,,,,,,,,http://hdl.handle.net/2333.1/tdz08w9g,Miroslava Mirković,tdz08w9g,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81171531,,81171531,raw,007570742,monograph,,,,,,,,free,
,,oclc ws,The Laws of Eshnunna,,,,,,,,,,http://hdl.handle.net/2333.1/ngf1vkbb,R. Yaron,ngf1vkbb,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,580775933,,580775933,raw,003710213,monograph,,,,,,,,free,
,,oclc ws,The Laws of the Hittites : A Critical Edition,,,,,,,,,,http://hdl.handle.net/2333.1/tx95x879,"Harry Angier Hoffner, Jr.",tx95x879,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,645880025,,645880025,raw,003709870,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The manners and customs of the ancient Egyptians (v.1),,,,,,,,,,http://hdl.handle.net/2333.1/8gthtjbn,,8gthtjbn,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172879a,,746172879,raw,003497889,monograph,,,1,,,,,free,http://dlib.nyu.edu/awdl/books/mannerscustomsof01wilk
"updated M, AN - JAS 4/12/21 ",,oclc ws,The manners and customs of the ancient Egyptians (v.2),,,,,,,,,,http://hdl.handle.net/2333.1/4qrfjht9,,4qrfjht9,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172879b,,746172879,raw,003497889,monograph,,,2,,,,,free,http://dlib.nyu.edu/awdl/books/mannerscustomsof02wilk
"updated M, AN - JAS 4/12/21 ",,oclc ws,The mastaba of Ptahhetep and Akhethetep at Saqqareh,,,,,,,,,,http://hdl.handle.net/2333.1/gf1vhtqj,,gf1vhtqj,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172882,,746172882,raw,003497894,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/mastabaofptahhet09davi
,,oclc ws,The Michigan medical codex (P. Mich. 758=P. Mich. inv. 21) (P.Mich. XVII),,,,,,,,,,http://hdl.handle.net/2333.1/vmcvdr70,Louise Canberg Youtie,vmcvdr70,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681441903,,681441903,raw,004068907,monograph,,,,,,,,free,
,,oclc ws,"The Monuments of Seti I : Epigraphic, Historical and Art Historical Analysis",,,,,,,,,,http://hdl.handle.net/2333.1/69p8d11h,Peter J. Brand,69p8d11h,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606559241,,606559241,raw,003709888,monograph,,,,,,,,free,
"updated link * check oclc ws if approved , jk 1/5/2021",,oclc ws,The moon phase anomaly in the Antikythera mechanism,,,,,,,,,,http://doi.org/2333.1/3ffbgd1v,,3ffbgd1v,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,948029229,,948029229,raw,004277736,monograph,,,,,,,,free,
,,local update,The Philistines in Transition : A History from ca. 1000 - 730 B.C.E.,,,,,,,,,,http://hdl.handle.net/2333.1/pg4f4skd,Carl S. Ehrlich,pg4f4skd,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224915371,raw,003709898,monograph,,,,,,,,free,
,,oclc ws,The Production and Use of Vegetable Oils in Ptolemaic Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/c2fqzbfs,D. Brent Sandy,c2fqzbfs,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,970346803,,970346803,raw,004571785,monograph,,,,,,,,free,
,,oclc ws,The Ptolemaic and Roman idios logos,,,,,,,,,,http://hdl.handle.net/2333.1/n02v72f2,Paul R. Swarney,n02v72f2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,894172909,,894172909,raw,004068189,monograph,,,,,,,,free,
,,oclc ws,The Ptolemaic Basilikos Grammateus,,,,,,,,,,http://hdl.handle.net/2333.1/7d7wm7m8,John F. Oates,7d7wm7m8,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,680076168,,680076168,raw,004571787,monograph,,,,,,,,free,
,,oclc ws,The Purity of Kingship : An Edition of <i>CHT 569</i> and Related Hittite Oracle Inquiries of Tuth̬aliya IV,,,,,,,,,,http://hdl.handle.net/2333.1/fxpnvztw,Theo van den Hout,fxpnvztw,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,645898240,,645898240,raw,003709873,monograph,,,,,,,,free,
,,oclc ws,The Quartier du Stade on late Hellenistic Delos : a case study of rapid urbanization (fieldwork seasons 2009-2010),,,,,,,,,,http://doi.org/2333.1/51c5b1dw,,51c5b1dw,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,828186971,,828186971,raw,003703840,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (14th),,,,,,,,,,http://hdl.handle.net/2333.1/qrfj719c,,qrfj719c,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267a,,746177267,raw,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama14davi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (16th),,,,,,,,,,http://hdl.handle.net/2333.1/m37pvxfb,,m37pvxfb,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267b,,746177267,raw,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama16davi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (17th),,,,,,,,,,http://hdl.handle.net/2333.1/gb5mkwz7,,gb5mkwz7,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267c,,746177267,raw,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama17davi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The rock tombs of El Amarna (18th),,,,,,,,,,http://hdl.handle.net/2333.1/bk3j9wgb,,bk3j9wgb,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177267d,,746177267,raw,003498091,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rocktombsofelama18davi
,,oclc ws,The sacred officials of the Eleusinian Mysteries,,,,,,,,,,http://hdl.handle.net/2333.1/kwh711z1,Kevin Clinton,kwh711z1,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988180071,,988180071,raw,007572882,monograph,,,,,,,,free,
,,local update,The season's work at Ahnas and Beni Hasan : 1890-1891,,,,,,,,,,http://hdl.handle.net/2333.1/dncjt6j9,Edouard Naville,dncjt6j9,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1084814067,raw,003498113,monograph,,,,,,,,free,
,,oclc ws,The slave systems of Greek and Roman antiquity,,,,,,,,,,http://hdl.handle.net/2333.1/1g1jx094,William Linn Westermann,1g1jx094,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1022269527,,1022269527,raw,005987000,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The store-city of Pithom and the route of the Exodus,,,,,,,,,,http://hdl.handle.net/2333.1/nvx0khj2,,nvx0khj2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177278,,746177278,raw,003498119,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/storecityofpitho01navi
,,local update,The story of ancient Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/j3tx9h23,,j3tx9h23,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177279,,746177279,raw,003498120,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/storyofancienteg00rawl
,,oclc ws,The taxes in grain in Ptolemaic Egypt :,,,,,,,,,,http://hdl.handle.net/2333.1/189323w5,Zola M. Packman,189323w5,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681373748 ,,681373748 ,raw,004068177,monograph,,,,,,,,free,
,,oclc ws,The temple of Bîgeh,,,,,,,,,,http://hdl.handle.net/2333.1/q573nbpc,Aylward M. Blackman,q573nbpc,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177288,,746177288,raw,003498130,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, Introductory Memoir",,,,,,,,,,http://hdl.handle.net/2333.1/kd51cb57,Edouard Naville,kd51cb57,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014a,,697757014,raw,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.1",,,,,,,,,,http://hdl.handle.net/2333.1/95x69rh0,Edouard Naville,95x69rh0,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014b,,697757014,raw,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.2",,,,,,,,,,http://hdl.handle.net/2333.1/9zw3r494,Edouard Naville,9zw3r494,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014c,,697757014,raw,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.3",,,,,,,,,,http://hdl.handle.net/2333.1/f1vhhpqz,Edouard Naville,f1vhhpqz,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014d,,697757014,raw,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.4",,,,,,,,,,http://hdl.handle.net/2333.1/jsxksq78,Edouard Naville,jsxksq78,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014e,,697757014,raw,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.5",,,,,,,,,,http://hdl.handle.net/2333.1/t4b8gwv2,Edouard Naville,t4b8gwv2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014f,,697757014,raw,003498132,monograph,,,,,,,,free,
OCLC # and title updated 1-8-21 gm,,oclc ws,"The temple of Deir el Bahari, pt.6",,,,,,,,,,http://hdl.handle.net/2333.1/1rn8pn56,Edouard Naville,1rn8pn56,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697757014g,,697757014,raw,003498132,monograph,,,,,,,,free,
Duplicate - Remove,,delete,The temple of Deir el Bahari.,,,,,,,,,,http://dlib.nyu.edu/awdl/books/templeofdeirelba12egyp,,books/templeofdeirelba12egyp,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177289,,697757014,raw,003498132,monograph,,,,,,,,free,
,,local update,The temple of Derr,,,,,,,,,,http://hdl.handle.net/2333.1/12jm6f01,,12jm6f01,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177291,,746177291,raw,003498137,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/templeofdendur00blac
,,local update,The tomb of Iouiya and Touiyou The finding of the tomb,,,,,,,,,,http://hdl.handle.net/2333.1/rn8pk9t7,,rn8pk9t7,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,961945392,,961945392,raw,003498140,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofiouiyatoui03davi
,,local update,The tomb of Perneb,,,,,,,,,,http://hdl.handle.net/2333.1/mw6m99bb,,mw6m99bb,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177294,,746177294,raw,003498141,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofpernebwith00metr
,,oclc ws,The tomb of Puyemre at Thebes v.2,,,,,,,,,,http://hdl.handle.net/2333.1/v41ns43c,Norman de Garis Davies,v41ns43c,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,970245183,,970245183,raw,004571734,monograph,,,2,,,,,free,
,,local update,The tomb of Siphtah : the monkey tomb and the gold tomb,,,,,,,,,,http://hdl.handle.net/2333.1/h44j18t1,,h44j18t1,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177295,,746177295,raw,003498142,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofsiphtahmon04davi
updated title - JAS 4/12/21,,local update,The tomb of Thoutmôsis IV v.2,,,,,,,,,,http://hdl.handle.net/2333.1/7m0cg7r5,,7m0cg7r5,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,902871320,,902871320,raw,003498145,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofthoutmsi02cart
"updated M, AN - JAS 4/12/21 ",,oclc ws,The tomb of two brothers,,,,,,,,,,http://hdl.handle.net/2333.1/3xsj44zt,,3xsj44zt,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,714663488,,714663488,raw,003498217,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tomboftwobrother00murr
,,oclc ws,The town councils of Roman Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/j3tx9bjf,Alan K. Bowman,j3tx9bjf,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681855010 ,,681855010 ,raw,004068218,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The XIth dynasty temple at Deir el-Bahari (pt.1),,,,,,,,,,http://hdl.handle.net/2333.1/1zcrjqj3,,1zcrjqj3,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177321a,,746177321,raw,003498339,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/xithdynastytempl28navi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The XIth dynasty temple at Deir el-Bahari (pt.2),,,,,,,,,,http://hdl.handle.net/2333.1/x69p8q66,,x69p8q66,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177321b,,746177321,raw,003498339,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/xithdynastytempl30navi
"updated M, AN - JAS 4/12/21 ",,oclc ws,The XIth dynasty temple at Deir el-Bahari (pt.3),,,,,,,,,,http://hdl.handle.net/2333.1/sf7m0pmc,,sf7m0pmc,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177321c,,746177321,raw,003498339,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/xithdynastytempl32navi
,,local update,Tomb of Yuaa and Thuiu,,,,,,,,,,http://hdl.handle.net/2333.1/05qfv4gt,,05qfv4gt,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177303,,746177303,raw,003498218,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombofyuaathuiu00quib
,,oclc ws,Tombs of the third Egyptian dynasty at Reqaqnah and Bet Khallaf,,,,,,,,,,http://hdl.handle.net/2333.1/vdnck454,,vdnck454,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746102418,,746102418,raw,003498222,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tombsofthirdegyp00gars
,,local update,Tradition and Re-Interpretation in Jewish and Early Christian Literature : Essays in Honour of Jürgen C.H. Lebram,,,,,,,,,,http://hdl.handle.net/2333.1/s7h44kvm,J.W. van Henten,s7h44kvm,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224920567,raw,003710205,monograph,,,,,,,,free,
,,oclc ws,Transmitting a text through three languages : the future history of Galen's Peri anomalou dyskrasias,,,,,,,,,,http://hdl.handle.net/2333.1/qnk992hm,Gerrit Bos,qnk992hm,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1176470506,,1176470506,raw,007572885,monograph,,,,,,,,free,
,,oclc ws,Un codex fiscal hermopolite (P. Sorb. II 69),,,,,,,,,,http://hdl.handle.net/2333.1/0cfxprkx,Jean Gascou,0cfxprkx,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682463030,,682463030,raw,004068901,monograph,,,,,,,,free,
,,oclc ws,"Urkunden zum Ehe-, VermoÌˆgens- und Erbrecht aus verschiedenen neubabylonischen Archiven",,,,,,,,,,http://hdl.handle.net/2333.1/t4b8h07h,Cornelia Wunsch,t4b8h07h,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,c5644.213,,607008156,raw,004978291,monograph,,,,,,,,free,
,,oclc ws,"Varia 1977 : (Textes et mémoires, 7)",,,,,,,,,,http://hdl.handle.net/2333.1/d51c5crt,,d51c5crt,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,706002571,,706002571,raw,003709764,monograph,,,,,,,,free,
,,oclc ws,Vita viri clarissimi et famosissimi Kyriaci Anconitani,,,,,,,,,,http://hdl.handle.net/2333.1/wdbrv6kf,Francesco Scalamonti,wdbrv6kf,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988745810,,988745810,raw,005987012,monograph,,,,,,,,free,
,,oclc ws,Washington University papyri I,,,,,,,,,,http://hdl.handle.net/2333.1/12jm68f4,Verne Brinson Schuman,12jm68f4,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682462944,,682462944,raw,004213572,monograph,,,,,,,,free,
,,local update,Weights and balances,,,,,,,,,,http://hdl.handle.net/2333.1/5qfttr16,,5qfttr16,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177320,,746177320,raw,003498338,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/weightsbalances00weig
,,oclc ws,Yale papyri in the Beinecke Rare Book and Manuscript Library v.1,,,,,,,,,,http://hdl.handle.net/2333.1/vdncjzkt,John F. Oates,vdncjzkt,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,679990080a,,679990080 ,raw,004068174,monograph,,,1,,,,,free,
,,oclc ws,Yale papyri in the Beinecke Rare Book and Manuscript Library v.2,,,,,,,,,,http://hdl.handle.net/2333.1/wdbrv5rf,John F. Oates,wdbrv5rf,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,679990080b,,679990080,raw,004068174,monograph,,,2,,,,,free,
,,oclc ws,Zahl und Zeit : Grammatik der Numeralia und des Verbalsystems im Spätbablonischen,,,,,,,,,,http://hdl.handle.net/2333.1/v6wwq1c1,M.P. Streck,v6wwq1c1,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,605288926,,605288926,raw,003709844,monograph,,,,,,,,free,
,,local update,Zweiter Bericht über die Ausgrabung der Menas-heiligtümer in der Mareotiswüste : Sommer-campagne Juni-November 1906,,,,,,,,,,http://hdl.handle.net/2333.1/np5hqp2v,,np5hqp2v,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177322,,746177322,raw,003498347,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/zweiterbericht00kauf
,,oclc ws,"Το μεγα βιβλιον [To mega biblion] : Book-Ends, End-Titles, and Coronides in Papyri with Hexametric Poetry","Το μεγα βιβλιον [To mega biblion] : Book-Ends, End-Titles, and Coronides in Papyri with Hexametric Poetry",,,,,,,,,http://hdl.handle.net/2333.1/05qftzwh,Francesca Schironi,05qftzwh,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,742674862,,742674862,raw,004092980,monograph,,,,,,,,free,
New line added 1-11-21 gm,,new title,A late Romano-Egyptian house in the Dakhla Oasis : Amheida house B2,,,,,,,,,,http://hdl.handle.net/2333.1/41ns1vs7,Anna Lucille Boozer,41ns1vs7,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,936177245,,936177245,raw,004222876,monograph,,,,,,,,free,
